"MacroTrends Data Download"
"TCS - Historical Price and Volume Data"
"Note: Historical prices are adjusted for stock splits."

"Disclaimer and Terms of Use: Historical stock data is provided 'as is' and solely for informational purposes, not for trading purposes or advice."
"MacroTrends LLC expressly disclaims the accuracy, adequacy, or completeness of any data and shall not be liable for any errors, omissions or other defects in, "
"delays or interruptions in such data, or for any actions taken in reliance thereon.  Neither MacroTrends LLC nor any of our information providers will be liable"
"for any damages relating to your use of the data provided."


"ATTRIBUTION: Proper attribution requires clear indication of the data source as ""www.macrotrends.net""."
"A ""dofollow"" backlink to the originating page is also required if the data is displayed on a web page."


date,open,high,low,close,volume
2015-01-16,260.4000,274.9500,254.5800,272.2500,31318
2015-01-20,273.3000,277.5000,265.2000,276.4500,25034
2015-01-21,276.1500,292.8000,274.0500,288.3000,28973
2015-01-22,290.1000,291.8700,280.2000,283.0500,16350
2015-01-23,281.8500,284.1000,274.0500,282.4500,16179
2015-01-26,280.8000,293.7000,279.6000,286.3500,17105
2015-01-27,281.5500,290.2500,275.8515,283.6500,12724
2015-01-28,283.6500,285.4500,271.6500,280.3500,17113
2015-01-29,280.3500,288.0000,277.8000,286.5000,15578
2015-01-30,282.9000,288.1500,272.7000,273.3000,17356
2015-02-02,273.9000,280.0500,267.4500,280.0500,13999
2015-02-03,280.6500,292.3500,280.6500,287.1000,20261
2015-02-04,283.8000,291.7500,281.8500,287.8500,14755
2015-02-05,287.8500,296.2500,286.9500,289.0500,11980
2015-02-06,288.1500,291.0000,283.9500,288.7500,8444
2015-02-09,288.1500,288.1500,282.7500,286.3500,10599
2015-02-10,286.8000,296.7000,282.9000,292.5000,14852
2015-02-11,292.3500,300.0000,289.2000,299.8500,17241
2015-02-12,300.0000,305.5500,297.5130,300.3000,37771
2015-02-13,299.4000,310.9500,298.6500,302.5500,26350
2015-02-17,300.1500,307.3500,296.8500,298.3500,39443
2015-02-18,297.0000,308.8500,296.7000,300.4500,12743
2015-02-19,300.1500,303.0000,295.3500,298.2000,18459
2015-02-20,297.9000,299.4000,287.1000,293.5500,13336
2015-02-23,293.5500,293.5500,278.8500,282.3000,19308
2015-02-24,282.4500,289.3500,281.1375,283.6500,11083
2015-02-25,284.1000,288.7500,277.0500,277.8000,10323
2015-02-26,279.4500,284.4000,268.2000,278.4000,13242
2015-02-27,279.3000,283.2000,276.1500,276.3000,13774
2015-03-02,276.9000,281.8500,275.1000,281.4000,15705
2015-03-03,279.7500,287.5500,279.3000,285.1500,13727
2015-03-04,284.8500,284.8500,272.7000,280.0500,15290
2015-03-05,279.1500,280.9200,275.2500,279.4500,11651
2015-03-06,277.8000,281.8500,270.9000,272.2500,10386
2015-03-09,273.6000,278.4000,270.4500,272.7000,9737
2015-03-10,270.1500,276.3000,268.2000,274.3500,8599
2015-03-11,275.8500,283.6500,272.7000,278.2500,10118
2015-03-12,277.0500,284.7000,276.9000,284.1000,9643
2015-03-13,284.2500,288.9000,281.1000,283.9500,9175
2015-03-16,284.5500,288.7500,278.1015,280.2000,12982
2015-03-17,278.7000,287.1000,278.4000,282.0000,13603
2015-03-18,280.8000,286.5000,279.0000,285.3000,4823
2015-03-19,284.5500,298.2000,284.4600,291.4500,10978
2015-03-20,293.5500,297.3000,280.6500,282.1500,15940
2015-03-23,280.8000,302.4000,280.3500,297.6000,18010
2015-03-24,297.4500,310.0500,291.7500,298.9500,28025
2015-03-25,298.2000,300.1500,283.2000,285.7500,15701
2015-03-26,277.5000,284.8500,271.2000,274.2000,20921
2015-03-27,279.4500,281.2500,273.3000,279.4500,9843
2015-03-30,280.0500,292.5000,278.2500,285.4500,17016
2015-03-31,285.4500,293.5500,281.1000,285.7500,10918
2015-04-01,283.9500,287.1000,278.8500,280.9500,12600
2015-04-02,280.0500,305.1000,280.0500,301.8000,27484
2015-04-06,295.5000,321.3000,295.5000,319.2000,26399
2015-04-07,318.7500,335.4000,316.3755,326.1000,31743
2015-04-08,326.1000,332.0250,317.1000,331.0500,19629
2015-04-09,330.3000,342.0000,325.9500,339.9000,18299
2015-04-10,341.2500,341.2500,328.0500,332.7000,9898
2015-04-13,331.5000,336.6000,325.3500,334.2000,10134
2015-04-14,333.4500,352.5000,329.1000,343.3500,18800
2015-04-15,339.7500,348.1050,332.1000,337.2000,28992
2015-04-16,335.1000,343.9500,330.0000,336.6000,12331
2015-04-17,334.8000,337.1100,329.4000,335.5500,10848
2015-04-20,335.5500,345.1500,330.4500,344.1000,14431
2015-04-21,339.9000,345.4500,330.7500,337.2000,25935
2015-04-22,336.9000,337.5000,323.7000,330.7500,8896
2015-04-23,337.5000,337.5000,320.8500,326.2500,17707
2015-04-24,326.2500,328.3500,319.0500,322.0500,11851
2015-04-27,318.7500,327.0000,308.2500,325.3500,66381
2015-04-28,247.8000,279.7500,245.7000,279.1500,207025
2015-04-29,277.5000,278.9250,257.5500,267.7500,37244
2015-04-30,267.7500,276.4500,261.0000,273.9000,32747
2015-05-01,274.5000,274.5000,255.0000,257.8500,35497
2015-05-04,258.7500,258.7500,247.5000,252.6000,40387
2015-05-05,253.3500,254.2500,247.5000,249.7500,16967
2015-05-06,249.9000,252.7260,243.7500,246.3000,14190
2015-05-07,245.4000,245.5500,237.3000,241.6500,17377
2015-05-08,243.1500,243.3000,238.5000,238.9500,23227
2015-05-11,238.9500,249.0000,238.0500,246.7500,13370
2015-05-12,245.1000,249.4500,241.6500,247.8000,23085
2015-05-13,247.5000,253.5000,245.1300,252.6000,12931
2015-05-14,255.0000,258.0000,244.5000,245.2500,15081
2015-05-15,245.8500,268.6500,237.0000,268.0500,46471
2015-05-18,263.7000,274.5000,258.7530,265.2000,34758
2015-05-19,265.2000,266.7000,257.4000,262.0500,12165
2015-05-20,261.9000,262.9500,255.6000,262.3500,8697
2015-05-21,263.2500,268.3500,260.8500,264.4500,10081
2015-05-22,265.5000,271.6500,261.7500,266.5500,16242
2015-05-26,266.4000,269.2485,260.8500,266.8500,8583
2015-05-27,267.0000,274.8000,264.7500,270.7500,15141
2015-05-28,269.5500,277.0500,268.6500,276.9000,10251
2015-05-29,276.1500,283.0500,271.0500,275.4000,13508
2015-06-01,275.7000,276.0000,266.4000,268.2000,7629
2015-06-02,267.0000,272.2500,265.6500,266.4000,6832
2015-06-03,266.5500,271.2000,261.0000,265.0500,8295
2015-06-04,263.4000,265.3500,257.4000,258.0000,6785
2015-06-05,257.7000,267.9000,247.6500,250.0500,16371
2015-06-08,248.5500,261.1500,248.5500,253.6500,10585
2015-06-09,252.9000,261.6000,252.6000,254.2500,3145
